Company Name,Job Title,Salaries Reported,Location,Salary
Karvy Group,Data Scientist,1,Hyderabad,14507
ACS Solutions,Data Scientist,1,Hyderabad,828777
Tata Consultancy Services,Data Scientist,1,Hyderabad,1208801
Tiger Analytics,Data Scientist,1,Hyderabad,930041
Ericsson IT Solutions & Services,Data Scientist,1,Hyderabad,900000
Hitachi,Data Scientist,1,Hyderabad,2611178
Cognizant,Data Scientist,1,Hyderabad,1800000
SoCtronics,Data Scientist,1,Hyderabad,37271
Electronic Arts,Data Scientist,1,Hyderabad,939649
DuPont,Data Scientist,1,Hyderabad,1628952
Micron Technology,Data Scientist,1,Hyderabad,50367
Don't Know,Data Scientist,1,Hyderabad,25122
ZF Group,Data Scientist,1,Hyderabad,30269
Merilytics,Data Scientist,1,Hyderabad,889188
College Board,Data Scientist,1,Hyderabad,1205860
Indian School of Business,Data Scientist,1,Hyderabad,49768
GSPANN Technologies,Data Scientist,1,Hyderabad,800000
Gainsight,Data Scientist,1,Hyderabad,2000000
Optum Global Solutions India,Data Scientist,1,Hyderabad,1628949
Phenom,Data Scientist,1,Hyderabad,2371168
Ameex,Data Scientist,1,Hyderabad,429953
XYZ Pvt LTD,Data Scientist,1,Hyderabad,62158
Evoke Technologies,Data Scientist,1,Hyderabad,1355831
Molecular Connections,Data Scientist,1,Hyderabad,45220
Arcadis,Data Scientist,1,Hyderabad,1221714
The Sparks Foundation,Data Scientist,1,Hyderabad,352567
Shree Cement,Data Scientist,1,Hyderabad,305428
Bharat Financial Inclusion,Data Scientist,1,Hyderabad,1309535
Tech Data,Data Scientist,1,Hyderabad,50000
IVL Global,Data Scientist,1,Hyderabad,727471
Gramener,Data Scientist,1,Hyderabad,828777
Gramener,Data Scientist,1,Hyderabad,10749
Magnaquest,Data Scientist,1,Hyderabad,287667
MOURI Tech,Data Scientist,1,Hyderabad,21116
Anuj,Data Scientist,1,Hyderabad,214977
Jigsaw Academy,Data Scientist,1,Hyderabad,503667
Unifytech,Data Scientist,1,Hyderabad,314739
Kroll,Data Scientist,1,Hyderabad,1100000
Industryarc,Data Scientist,1,Hyderabad,1094666
Karvy Data Management Services (India),Data Scientist,1,Hyderabad,859906
Zen3 Info Solutions,Data Scientist,1,Hyderabad,374330
Techolution,Data Scientist,1,Hyderabad,900000
Techolution,Data Scientist,1,Hyderabad,15135
Qwerty Concepts,Data Scientist,1,Hyderabad,5081882
Gi Group,Data Scientist,1,Hyderabad,312358
Object Technology Solutions India,Data Scientist,1,Hyderabad,1849511
Tata Consultancy Services,Data Scientist,27,New Delhi,624717
IBM,Data Scientist,21,New Delhi,916284
Accenture,Data Scientist,18,New Delhi,1196560
Ericsson-Worldwide,Data Scientist,16,New Delhi,808616
UnitedHealth Group,Data Scientist,16,New Delhi,1235654
Delhivery,Data Scientist,15,New Delhi,1249434
ZS Associates,Data Scientist,11,New Delhi,1294964
EXL Service,Data Scientist,11,New Delhi,1242238
Optum,Data Scientist,11,New Delhi,1276202
dunnhumby,Data Scientist,11,New Delhi,1155616
Nagarro,Data Scientist,10,New Delhi,1024121
Optum Global Solutions,Data Scientist,10,New Delhi,1455101
Valiance Solutions,Data Scientist,10,New Delhi,885863
OYO,Data Scientist,9,New Delhi,1451573
Cognizant Technology Solutions,Data Scientist,8,New Delhi,965789
Amazon,Data Scientist,8,New Delhi,2063316
Innovaccer,Data Scientist,8,New Delhi,1239994
Fresher,Data Scientist,7,New Delhi,50244
VMock,Data Scientist,7,New Delhi,1507325
HCL Technologies,Data Scientist,6,New Delhi,690381
Genpact,Data Scientist,6,New Delhi,591185
CARS24.com,Data Scientist,6,New Delhi,1080483
Vidooly Media Tech,Data Scientist,6,New Delhi,35032
Algo8.ai,Data Scientist,6,New Delhi,575502
ParallelDots,Data Scientist,6,New Delhi,848028
Tech Mahindra,Data Scientist,5,New Delhi,1081397
ABC,Data Scientist,5,New Delhi,728836
Bharti Airtel,Data Scientist,5,New Delhi,1628952
Times Internet,Data Scientist,5,New Delhi,1849285
R Systems,Data Scientist,5,New Delhi,1887245
Lumiq (India),Data Scientist,5,New Delhi,739714
Algoscale,Data Scientist,5,New Delhi,537441
Deloitte,Data Scientist,4,New Delhi,1275546
First Student,Data Scientist,4,New Delhi,54959
Publicis Sapient,Data Scientist,4,New Delhi,1364961
Gartner,Data Scientist,4,New Delhi,1929406
Sprinklr,Data Scientist,4,New Delhi,1804941
Naukri.com,Data Scientist,4,New Delhi,2576614
Great Learning,Data Scientist,4,New Delhi,844078
Guavus,Data Scientist,4,New Delhi,1531036
Octro,Data Scientist,4,New Delhi,1167179
Analytics Vidhya,Data Scientist,4,New Delhi,796172
Humonics,Data Scientist,4,New Delhi,929072
Tata Consultancy Services,Data Scientist,3,New Delhi,40359
Infosys,Data Scientist,3,New Delhi,825326
Accenture,Data Scientist,3,New Delhi,33879
Capgemini,Data Scientist,3,New Delhi,1000000
Concentrix,Data Scientist,3,New Delhi,519997
Tata Consultancy Services (North America),Data Scientist,3,New Delhi,712666
Google,Data Scientist,3,New Delhi,1007334
WNS,Data Scientist,3,New Delhi,1143785
American Express,Data Scientist,3,New Delhi,1919822
Paytm,Data Scientist,3,New Delhi,1800000
Zomato,Data Scientist,3,New Delhi,1346762
Fractal,Data Scientist,3,New Delhi,1463014
Boston Consulting Group,Data Scientist,3,New Delhi,2504513
Virtual Employee,Data Scientist,3,New Delhi,977371
LiquidHub,Data Scientist,3,New Delhi,1041930
Optum Global Solutions India,Data Scientist,3,New Delhi,1074883
Unified Healthcare Group,Data Scientist,3,New Delhi,1221714
Decision Point,Data Scientist,3,New Delhi,989135
Elucidata (MA),Data Scientist,3,New Delhi,1030450
Inshorts,Data Scientist,3,New Delhi,2032753
EasyRewardz,Data Scientist,3,New Delhi,1004884
Milkbasket,Data Scientist,3,New Delhi,1175030
Exzeo,Data Scientist,3,New Delhi,813690
Blackcoffer,Data Scientist,3,New Delhi,25000
Tatras Data,Data Scientist,3,New Delhi,821904
Monsoon (India),Data Scientist,3,New Delhi,967041
Wipro,Data Scientist,2,New Delhi,806162
LTI,Data Scientist,2,New Delhi,57441
Microsoft,Data Scientist,2,New Delhi,87349
Wipro Technologies,Data Scientist,2,New Delhi,5092618
Larsen & Toubro,Data Scientist,2,New Delhi,62616
Google,Data Scientist,2,New Delhi,42253
Google,Data Scientist,2,New Delhi,298664
DONE by NONE,Data Scientist,2,New Delhi,87863
DONE by NONE,Data Scientist,2,New Delhi,40662
OYO,Data Scientist,2,New Delhi,56282
Adobe,Data Scientist,2,New Delhi,1511412
Coforge,Data Scientist,2,New Delhi,1600000
S&P Global,Data Scientist,2,New Delhi,988792
Snapdeal,Data Scientist,2,New Delhi,1126209
IHS Markit,Data Scientist,2,New Delhi,1022383
Nielsen,Data Scientist,2,New Delhi,82889
McKinsey & Company,Data Scientist,2,New Delhi,1820394
MakeMyTrip,Data Scientist,2,New Delhi,1431111
PolicyBazaar,Data Scientist,2,New Delhi,1050911
Mastercard,Data Scientist,2,New Delhi,2372152
XYZ Tech,Data Scientist,2,New Delhi,960895
Amity University,Data Scientist,2,New Delhi,1059305
MetLife,Data Scientist,2,New Delhi,841773
Incedo,Data Scientist,2,New Delhi,900640
Aptara,Data Scientist,2,New Delhi,92432
Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,627616
Xebia,Data Scientist,2,New Delhi,1634470
Pitney Bowes,Data Scientist,2,New Delhi,1364816
Housing.com,Data Scientist,2,New Delhi,1403697
McKinsey Knowledge Center,Data Scientist,2,New Delhi,1881607
CarDekho,Data Scientist,2,New Delhi,1352722
Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,868995
OLX Group,Data Scientist,2,New Delhi,1568839
1mg,Data Scientist,2,New Delhi,991426
Denave,Data Scientist,2,New Delhi,99573
RateGain,Data Scientist,2,New Delhi,163475
The Sparks Foundation,Data Scientist,2,New Delhi,22194
Decimal Technologies,Data Scientist,2,New Delhi,1031408
Verisk Analytics,Data Scientist,2,New Delhi,658000
Birdeye,Data Scientist,2,New Delhi,2311305
Tokopedia,Data Scientist,2,New Delhi,127510
Elucidata (MA),Data Scientist,2,New Delhi,25879
RxLogix Corporation,Data Scientist,2,New Delhi,1195034
Atlan,Data Scientist,2,New Delhi,17362
Ganit,Data Scientist,2,New Delhi,1170069
Analytics Vidhya,Data Scientist,2,New Delhi,12647
Loginworks,Data Scientist,2,New Delhi,527901
Innefu Labs Pvt,Data Scientist,2,New Delhi,767567
ABSAS Solutions,Data Scientist,2,New Delhi,22283
Ezappsolution,Data Scientist,2,New Delhi,1094569
Netomi,Data Scientist,2,New Delhi,1556582
Cargoflash Infotech,Data Scientist,2,New Delhi,8153
Blackcoffer,Data Scientist,2,New Delhi,7547
Cube26,Data Scientist,2,New Delhi,1028546
AppyHigh Technology,Data Scientist,2,New Delhi,874317
Flip Robo,Data Scientist,2,New Delhi,267024
TurningCloud Solutions,Data Scientist,2,New Delhi,424014
Child Health Imprints,Data Scientist,2,New Delhi,843305
Blue Sky Analytics,Data Scientist,2,New Delhi,37621
FarmGuide,Data Scientist,2,New Delhi,1047782
Kvantum,Data Scientist,2,New Delhi,1034962
Precily,Data Scientist,2,New Delhi,670578
Innovative Business Solutions,Data Scientist,2,New Delhi,821904
Scry Analytics,Data Scientist,2,New Delhi,110790
Innowatts,Data Scientist,2,New Delhi,70540
SimplifyVMS,Data Scientist,2,New Delhi,56000
Akaike Technologies,Data Scientist,2,New Delhi,904395
Infosys,Data Scientist,1,New Delhi,16940
Capgemini,Data Scientist,1,New Delhi,464246
IBM,Data Scientist,1,New Delhi,602930
Tech Mahindra,Data Scientist,1,New Delhi,51669
ICICI Bank,Data Scientist,1,New Delhi,17892
DXC Technology,Data Scientist,1,New Delhi,74543
KPMG,Data Scientist,1,New Delhi,805867
Microsoft,Data Scientist,1,New Delhi,1221714
J.P. Morgan,Data Scientist,1,New Delhi,1000000
ABC,Data Scientist,1,New Delhi,3082142
ABC,Data Scientist,1,New Delhi,87000
Wipro Technologies,Data Scientist,1,New Delhi,50367
Reliance Industries,Data Scientist,1,New Delhi,306582
Capgemini Engineering,Data Scientist,1,New Delhi,1210770
Teleperformance,Data Scientist,1,New Delhi,16940
Honeywell,Data Scientist,1,New Delhi,1500000
Mu Sigma,Data Scientist,1,New Delhi,559071
NTT DATA,Data Scientist,1,New Delhi,1323523
Freelancer,Data Scientist,1,New Delhi,1031658
SAP,Data Scientist,1,New Delhi,1712468
Nokia,Data Scientist,1,New Delhi,454187
Barclays,Data Scientist,1,New Delhi,2014668
WNS,Data Scientist,1,New Delhi,31914
Siemens,Data Scientist,1,New Delhi,104913
Zoho,Data Scientist,1,New Delhi,1468099
Nones,Data Scientist,1,New Delhi,3026926
Samsung Electronics,Data Scientist,1,New Delhi,2063316
EMPLOYERS,Data Scientist,1,New Delhi,25000
Yes Bank,Data Scientist,1,New Delhi,1210770
Bank of America,Data Scientist,1,New Delhi,1300000
Maruti Suzuki,Data Scientist,1,New Delhi,803907
Cyient,Data Scientist,1,New Delhi,16123
TCS,Data Scientist,1,New Delhi,734050
TCS,Data Scientist,1,New Delhi,805867
Birlasoft,Data Scientist,1,New Delhi,800000
Sopra Steria,Data Scientist,1,New Delhi,504488
Self Opportunity,Data Scientist,1,New Delhi,31079
Evalueserve,Data Scientist,1,New Delhi,855199
Optum,Data Scientist,1,New Delhi,51369
Collabera,Data Scientist,1,New Delhi,1000000
CSS Corporation,Data Scientist,1,New Delhi,1035971
Thoughtworks,Data Scientist,1,New Delhi,2522438
ABCDEF,Data Scientist,1,New Delhi,628945
Fractal,Data Scientist,1,New Delhi,403590
HighRadius,Data Scientist,1,New Delhi,14606
Intellect Design Arena,Data Scientist,1,New Delhi,60000
Infogain,Data Scientist,1,New Delhi,40000
Government of India,Data Scientist,1,New Delhi,72579
Amadeus,Data Scientist,1,New Delhi,16375
Info Edge,Data Scientist,1,New Delhi,2531779
Delhivery,Data Scientist,1,New Delhi,30658
CitiusTech,Data Scientist,1,New Delhi,1726279
Aon,Data Scientist,1,New Delhi,550000
Comviva,Data Scientist,1,New Delhi,310014
Bharat Heavy Electricals,Data Scientist,1,New Delhi,1704749
Ashok Leyland,Data Scientist,1,New Delhi,205476
Vodafone Idea,Data Scientist,1,New Delhi,537441
iEnergizer,Data Scientist,1,New Delhi,30000
Mastercard,Data Scientist,1,New Delhi,125000
Fractal,Data Scientist,32,Mumbai,1643351
Tata Consultancy Services,Data Scientist,18,Mumbai,566756
Accenture,Data Scientist,10,Mumbai,900000
Capgemini,Data Scientist,10,Mumbai,1055889
Jio,Data Scientist,10,Mumbai,1037441
Reliance Industries,Data Scientist,9,Mumbai,1773222
Housing.com,Data Scientist,8,Mumbai,2383368
Quantiphi,Data Scientist,7,Mumbai,919025
Axis Bank,Data Scientist,6,Mumbai,1193674
LTI,Data Scientist,5,Mumbai,644930
HDFC Bank,Data Scientist,5,Mumbai,1070583
Vodafone Idea,Data Scientist,5,Mumbai,2009767
CASHe,Data Scientist,5,Mumbai,1098034
Infosys,Data Scientist,4,Mumbai,1102095
Cognizant Technology Solutions,Data Scientist,4,Mumbai,830959
Deloitte,Data Scientist,4,Mumbai,1191942
First Student,Data Scientist,4,Mumbai,1210857
CitiusTech,Data Scientist,4,Mumbai,294111
RBL Bank,Data Scientist,4,Mumbai,1180704
ZEE5,Data Scientist,4,Mumbai,1458789
Mahindra Integrated Business Solutions,Data Scientist,4,Mumbai,974832
DataScientest,Data Scientist,4,Mumbai,45684
Pentation Analytics,Data Scientist,4,Mumbai,650654
NDS InfoServ,Data Scientist,4,Mumbai,926744
Arya.ai,Data Scientist,4,Mumbai,838354
Wipro,Data Scientist,3,Mumbai,30368
Amazon,Data Scientist,3,Mumbai,1018095
IBM,Data Scientist,3,Mumbai,1193120
PwC,Data Scientist,3,Mumbai,1449831
Google,Data Scientist,3,Mumbai,1355169
Atos-Syntel,Data Scientist,3,Mumbai,875733
Siemens,Data Scientist,3,Mumbai,1257890
Mahindra,Data Scientist,3,Mumbai,1022850
eClerx,Data Scientist,3,Mumbai,733769
HERE Technologies,Data Scientist,3,Mumbai,1782011
HDFC Standard Life Insurance,Data Scientist,3,Mumbai,1221714
Morningstar,Data Scientist,3,Mumbai,957432
L&T Financial Services,Data Scientist,3,Mumbai,886778
Piramal Enterprises,Data Scientist,3,Mumbai,72216
Piramal Enterprises,Data Scientist,3,Mumbai,1160523
Episource,Data Scientist,3,Mumbai,894949
XPO Logistics,Data Scientist,3,Mumbai,1581030
Loylty Rewardz Mngt,Data Scientist,3,Mumbai,1223523
Karza Technologies,Data Scientist,3,Mumbai,1700000
Prudential plc,Data Scientist,3,Mumbai,1108264
Dure Technologies,Data Scientist,3,Mumbai,1289859
Tata Consultancy Services,Data Scientist,2,Mumbai,18737
Tech Mahindra,Data Scientist,2,Mumbai,885892
EY,Data Scientist,2,Mumbai,1025737
Fresher,Data Scientist,2,Mumbai,50367
ICICI Bank,Data Scientist,2,Mumbai,49111
Microsoft,Data Scientist,2,Mumbai,216685
ABC,Data Scientist,2,Mumbai,1036761
Kotak Mahindra,Data Scientist,2,Mumbai,66648
Freshworks,Data Scientist,2,Mumbai,494353
NVIDIA,Data Scientist,2,Mumbai,4187500
HERE Technologies,Data Scientist,2,Mumbai,41940
Fractal,Data Scientist,2,Mumbai,39822
MAERSK,Data Scientist,2,Mumbai,1717206
Tata AIG General Insurance,Data Scientist,2,Mumbai,1406673
General Mills,Data Scientist,2,Mumbai,1734062
Motilal Oswal Securities,Data Scientist,2,Mumbai,649989
Hdfc,Data Scientist,2,Mumbai,64952
Tata Group,Data Scientist,2,Mumbai,977421
PharmEasy,Data Scientist,2,Mumbai,1451194
Decimal Point Analytics,Data Scientist,2,Mumbai,1126055
People Group,Data Scientist,2,Mumbai,1314654
MiQ,Data Scientist,2,Mumbai,1240055
UPL,Data Scientist,2,Mumbai,991653
Lead School (India),Data Scientist,2,Mumbai,110833
LogiNext Solutions,Data Scientist,2,Mumbai,465001
Bewakoof Brands,Data Scientist,2,Mumbai,730703
Meru Mobility Tech,Data Scientist,2,Mumbai,960996
Kissht,Data Scientist,2,Mumbai,56676
Radhakrishna Foodland,Data Scientist,2,Mumbai,304060
Tableau Software,Data Scientist,2,Mumbai,2865536
FlexiLoans Technologies,Data Scientist,2,Mumbai,827693
Square Panda,Data Scientist,2,Mumbai,676720
Think Analytics,Data Scientist,2,Mumbai,606168
Locobuzz,Data Scientist,2,Mumbai,835493
SMEcorner,Data Scientist,2,Mumbai,40725
Quantsapp,Data Scientist,2,Mumbai,18926
HDFC Developers,Data Scientist,2,Mumbai,1494696
Javis,Data Scientist,2,Mumbai,2075185
Cuddle,Data Scientist,2,Mumbai,1961487
Arohi Operations,Data Scientist,2,Mumbai,30834
Accenture,Data Scientist,1,Mumbai,101809
IBM,Data Scientist,1,Mumbai,205476
IBM,Data Scientist,1,Mumbai,702485
HCL Technologies,Data Scientist,1,Mumbai,1417138
Oracle,Data Scientist,1,Mumbai,1000000
BYJU'S,Data Scientist,1,Mumbai,1000000
LTI,Data Scientist,1,Mumbai,613163
Mindtree,Data Scientist,1,Mumbai,1031658
Microsoft,Data Scientist,1,Mumbai,45172
J.P. Morgan,Data Scientist,1,Mumbai,2186509
J.P. Morgan,Data Scientist,1,Mumbai,81105
Cisco Systems,Data Scientist,1,Mumbai,10880
ABC,Data Scientist,1,Mumbai,96739
Reliance Industries,Data Scientist,1,Mumbai,959911
Google,Data Scientist,1,Mumbai,124434
Capgemini Engineering,Data Scientist,1,Mumbai,45172
Flipkart,Data Scientist,1,Mumbai,2576614
Mu Sigma,Data Scientist,1,Mumbai,2498867
Virtusa,Data Scientist,1,Mumbai,454039
Robert Bosch India,Data Scientist,1,Mumbai,216000
DONE by NONE,Data Scientist,1,Mumbai,50367
DONE by NONE,Data Scientist,1,Mumbai,106209
L&T Technology Services,Data Scientist,1,Mumbai,59279
WNS,Data Scientist,1,Mumbai,203275
Bharti Airtel,Data Scientist,1,Mumbai,604401
Nones,Data Scientist,1,Mumbai,22586
Tata Motors,Data Scientist,1,Mumbai,62472
Intel Corporation,Data Scientist,1,Mumbai,94844
State Bank of India,Data Scientist,1,Mumbai,1816155
Mahindra,Data Scientist,1,Mumbai,31236
Vodafone,Data Scientist,1,Mumbai,1226327
Zensar Technologies,Data Scientist,1,Mumbai,1572499
EMPLOYERS,Data Scientist,1,Mumbai,301465
Yes Bank,Data Scientist,1,Mumbai,203619
Morgan Stanley,Data Scientist,1,Mumbai,5000000
Morgan Stanley,Data Scientist,1,Mumbai,84464
TCS,Data Scientist,1,Mumbai,378000
Self Opportunity,Data Scientist,1,Mumbai,53744
Swiggy,Data Scientist,1,Mumbai,1355169
CRISIL,Data Scientist,1,Mumbai,373025
Synechron,Data Scientist,1,Mumbai,2400000
Mercedes-Benz Research and Development India,Data Scientist,1,Mumbai,1251537
IndusInd Bank,Data Scientist,1,Mumbai,2054761
XYZ,Data Scientist,1,Mumbai,480000
Intellect Design Arena,Data Scientist,1,Mumbai,1511001
Nielsen,Data Scientist,1,Mumbai,938652
upGrad,Data Scientist,1,Mumbai,1027
Unacademy,Data Scientist,1,Mumbai,100
MakeMyTrip,Data Scientist,1,Mumbai,903446
Datamatics Global Services,Data Scientist,1,Mumbai,964688
Bharat Petroleum,Data Scientist,1,Mumbai,2121545
Toppr.com,Data Scientist,1,Mumbai,34314
Quantiphi,Data Scientist,1,Mumbai,12745
Aegis,Data Scientist,1,Mumbai,302200
Edelweiss Financial Services,Data Scientist,1,Mumbai,1504836
Zycus,Data Scientist,1,Mumbai,1581030
Nomura Holdings,Data Scientist,1,Mumbai,31863
Indian Institute of Technology Bombay,Data Scientist,1,Mumbai,12846
Lido,Data Scientist,1,Mumbai,803907
ICICI Lombard General Insurance Company Limited,Data Scientist,1,Mumbai,814476
Fresher Zones,Data Scientist,1,Mumbai,1027381
Nestlé,Data Scientist,1,Mumbai,21498
TIBCO Software,Data Scientist,1,Mumbai,1068476
Tata,Data Scientist,1,Mumbai,1267181
Johnson & Johnson,Data Scientist,1,Mumbai,828777
Directi,Data Scientist,1,Mumbai,1553957
Bristlecone,Data Scientist,1,Mumbai,18273
Procter & Gamble,Data Scientist,1,Mumbai,1713326
Angel One,Data Scientist,1,Mumbai,1513463
Angel One,Data Scientist,1,Mumbai,21628
MSCI,Data Scientist,1,Mumbai,870393
MSCI,Data Scientist,1,Mumbai,609826
Clover Infotech,Data Scientist,1,Mumbai,655953
IIT Kharagpur,Data Scientist,1,Mumbai,98479
Moody's Analytics,Data Scientist,1,Mumbai,1362714
General Motors (GM),Data Scientist,1,Mumbai,1784305
SS&C,Data Scientist,1,Mumbai,628945
Great Learning,Data Scientist,1,Mumbai,1016376
Adani Group,Data Scientist,1,Mumbai,95700
